workflow_id,condition,n_errors,n_kinds,passes_actionlint
public-apis/public-apis/.github/workflows/validate_links.yml/46685f9a2a1a5d2e15194957300e5a61623faaa0,pro,0.0,0.0,True
public-apis/public-apis/.github/workflows/validate_links.yml/46685f9a2a1a5d2e15194957300e5a61623faaa0,flash,1.0,1.0,False
Pythagora-io/gpt-pilot/.github/workflows/ci.yml/5e796c0ce22c9f9df29c21dc3e1f97724726bc50,gold,2.0,1.0,False
Pythagora-io/gpt-pilot/.github/workflows/ci.yml/5e796c0ce22c9f9df29c21dc3e1f97724726bc50,pro,0.0,0.0,True
Pythagora-io/gpt-pilot/.github/workflows/ci.yml/5e796c0ce22c9f9df29c21dc3e1f97724726bc50,flash,0.0,0.0,True
python-poetry/poetry/.github/workflows/.tests-matrix.yaml/86162f865a6e80feafd7dd2837c30837a2886338,gold,1.0,1.0,False
python-poetry/poetry/.github/workflows/.tests-matrix.yaml/86162f865a6e80feafd7dd2837c30837a2886338,pro,1.0,1.0,False
python-poetry/poetry/.github/workflows/.tests-matrix.yaml/86162f865a6e80feafd7dd2837c30837a2886338,flash,11.0,3.0,False
qbittorrent/qbittorrent/.github/workflows/ci_macos.yaml/1900538315dfbaf51376f429875bf76175c73e01,gold,1.0,1.0,False
qbittorrent/qbittorrent/.github/workflows/ci_macos.yaml/1900538315dfbaf51376f429875bf76175c73e01,pro,1.0,1.0,False
qbittorrent/qbittorrent/.github/workflows/ci_macos.yaml/1900538315dfbaf51376f429875bf76175c73e01,flash,3.0,2.0,False
qier222/yesplaymusic/.github/workflows/build.yaml/6954d91907f0d5ffa977e4a95e8ec5dbc5a223bc,gold,3.0,2.0,False
qier222/yesplaymusic/.github/workflows/build.yaml/6954d91907f0d5ffa977e4a95e8ec5dbc5a223bc,pro,0.0,0.0,True
qier222/yesplaymusic/.github/workflows/build.yaml/6954d91907f0d5ffa977e4a95e8ec5dbc5a223bc,flash,0.0,0.0,True
qishibo/anotherredisdesktopmanager/.github/workflows/publish_winget.yml/6b27432096d5fcde0adec26868397927ea81a42d,gold,9.0,1.0,False
qishibo/anotherredisdesktopmanager/.github/workflows/publish_winget.yml/6b27432096d5fcde0adec26868397927ea81a42d,pro,0.0,0.0,True
qishibo/anotherredisdesktopmanager/.github/workflows/publish_winget.yml/6b27432096d5fcde0adec26868397927ea81a42d,flash,0.0,0.0,True
QuivrHQ/quivr/.github/workflows/backend-core-tests.yml/82292f30acf982bbf28c1ef928440086fa342a04,gold,3.0,1.0,False
QuivrHQ/quivr/.github/workflows/backend-core-tests.yml/82292f30acf982bbf28c1ef928440086fa342a04,pro,0.0,0.0,True
QuivrHQ/quivr/.github/workflows/backend-core-tests.yml/82292f30acf982bbf28c1ef928440086fa342a04,flash,0.0,0.0,True
rails/rails/.github/workflows/devcontainer-shellcheck.yml/f063f8d8e5e83252b4d5aad7502b9af3805d4730,gold,0.0,0.0,True
rails/rails/.github/workflows/devcontainer-shellcheck.yml/f063f8d8e5e83252b4d5aad7502b9af3805d4730,pro,1.0,1.0,False
rails/rails/.github/workflows/devcontainer-shellcheck.yml/f063f8d8e5e83252b4d5aad7502b9af3805d4730,flash,0.0,0.0,True
rasbt/LLMs-from-scratch/.github/workflows/basic-tests-uv.yml/a8b8eb47314cfa78ee84b96ca35ec5ac49fa4d1b,gold,0.0,0.0,True
rasbt/LLMs-from-scratch/.github/workflows/basic-tests-uv.yml/a8b8eb47314cfa78ee84b96ca35ec5ac49fa4d1b,pro,0.0,0.0,True
rasbt/LLMs-from-scratch/.github/workflows/basic-tests-uv.yml/a8b8eb47314cfa78ee84b96ca35ec5ac49fa4d1b,flash,0.0,0.0,True
rclone/rclone/.github/workflows/build.yml/ce00c0a0d9c3c31472bff45882b870107cf7d517,gold,0.0,0.0,True
rclone/rclone/.github/workflows/build.yml/ce00c0a0d9c3c31472bff45882b870107cf7d517,pro,5.0,2.0,False
rclone/rclone/.github/workflows/build.yml/ce00c0a0d9c3c31472bff45882b870107cf7d517,flash,2.0,1.0,False
react-hook-form/react-hook-form/.github/workflows/README.yml/ef12e30de66f4e9d626413361c7150ce79f2aa78,gold,0.0,0.0,True
react-hook-form/react-hook-form/.github/workflows/README.yml/ef12e30de66f4e9d626413361c7150ce79f2aa78,pro,0.0,0.0,True
react-hook-form/react-hook-form/.github/workflows/README.yml/ef12e30de66f4e9d626413361c7150ce79f2aa78,flash,1.0,1.0,False
reactivex/rxjava/.github/workflows/scorecard.yml/eff525cd4224236263b9219bc3054cff3fc15d56,gold,2.0,1.0,False
reactivex/rxjava/.github/workflows/scorecard.yml/eff525cd4224236263b9219bc3054cff3fc15d56,pro,1.0,1.0,False
reactivex/rxjava/.github/workflows/scorecard.yml/eff525cd4224236263b9219bc3054cff3fc15d56,flash,1.0,1.0,False
reactivex/rxjs/.github/workflows/ci_ts_latest.yml/4530e06946a881ef79cd13c0eab77340759eda27,gold,0.0,0.0,True
reactivex/rxjs/.github/workflows/ci_ts_latest.yml/4530e06946a881ef79cd13c0eab77340759eda27,pro,2.0,1.0,False
reactivex/rxjs/.github/workflows/ci_ts_latest.yml/4530e06946a881ef79cd13c0eab77340759eda27,flash,1.0,1.0,False
redis/redis/.github/workflows/ci.yml/1ee195d25514abe77f0d38ae681da9c923de408f,gold,1.0,1.0,False
redis/redis/.github/workflows/ci.yml/1ee195d25514abe77f0d38ae681da9c923de408f,pro,0.0,0.0,True
redis/redis/.github/workflows/ci.yml/1ee195d25514abe77f0d38ae681da9c923de408f,flash,2.0,2.0,False
reduxjs/redux/.github/workflows/publish.yaml/ffb02ebdf54b918b68af3d9168dc493ec5b212fb,gold,0.0,0.0,True
reduxjs/redux/.github/workflows/publish.yaml/ffb02ebdf54b918b68af3d9168dc493ec5b212fb,pro,0.0,0.0,True
reduxjs/redux/.github/workflows/publish.yaml/ffb02ebdf54b918b68af3d9168dc493ec5b212fb,flash,1.0,1.0,False
refined-github/refined-github/.github/workflows/labeler.yml/0e50ebcf0632680d2e654a719214280a5aa3bc29,gold,2.0,1.0,False
refined-github/refined-github/.github/workflows/labeler.yml/0e50ebcf0632680d2e654a719214280a5aa3bc29,pro,5.0,3.0,False
refined-github/refined-github/.github/workflows/labeler.yml/0e50ebcf0632680d2e654a719214280a5aa3bc29,flash,4.0,3.0,False
remix-run/react-router/.github/workflows/release.yml/72b83b7ae51b386c574ea207f96d6e667ab33921,gold,0.0,0.0,True
remix-run/react-router/.github/workflows/release.yml/72b83b7ae51b386c574ea207f96d6e667ab33921,pro,4.0,2.0,False
remix-run/react-router/.github/workflows/release.yml/72b83b7ae51b386c574ea207f96d6e667ab33921,flash,0.0,0.0,True
remix-run/remix/.github/workflows/close-v2-issues.yml/55c38073bc45c43eb10ee06ce66716ad4daf2606,gold,0.0,0.0,True
remix-run/remix/.github/workflows/close-v2-issues.yml/55c38073bc45c43eb10ee06ce66716ad4daf2606,pro,0.0,0.0,True
remix-run/remix/.github/workflows/close-v2-issues.yml/55c38073bc45c43eb10ee06ce66716ad4daf2606,flash,0.0,0.0,True
remoteintech/remote-jobs/.github/workflows/pr-validation.yml/3cb4e539994a0bf4147f340e735ae0d0fb30ebba,gold,4.0,1.0,False
remoteintech/remote-jobs/.github/workflows/pr-validation.yml/3cb4e539994a0bf4147f340e735ae0d0fb30ebba,pro,0.0,0.0,True
remoteintech/remote-jobs/.github/workflows/pr-validation.yml/3cb4e539994a0bf4147f340e735ae0d0fb30ebba,flash,0.0,0.0,True
restic/restic/.github/workflows/docker.yml/2a193195b0f308bfb0b002ddab642ac60255e9e4,gold,0.0,0.0,True
restic/restic/.github/workflows/docker.yml/2a193195b0f308bfb0b002ddab642ac60255e9e4,pro,1.0,1.0,False
restic/restic/.github/workflows/docker.yml/2a193195b0f308bfb0b002ddab642ac60255e9e4,flash,4.0,2.0,False
reworkd/AgentGPT/.github/workflows/python.yml/e1d461c6ea1541e9e10f1fdf41706762bac3aeed,gold,9.0,1.0,False
reworkd/AgentGPT/.github/workflows/python.yml/e1d461c6ea1541e9e10f1fdf41706762bac3aeed,pro,1.0,1.0,False
reworkd/AgentGPT/.github/workflows/python.yml/e1d461c6ea1541e9e10f1fdf41706762bac3aeed,flash,0.0,0.0,True
RSSNext/Folo/.github/workflows/build-eas-android.yml/25d253ff33cc2ed7bf6e5c5727120ef7ccb6b5c1,gold,0.0,0.0,True
RSSNext/Folo/.github/workflows/build-eas-android.yml/25d253ff33cc2ed7bf6e5c5727120ef7ccb6b5c1,pro,7.0,3.0,False
RSSNext/Folo/.github/workflows/build-eas-android.yml/25d253ff33cc2ed7bf6e5c5727120ef7ccb6b5c1,flash,11.0,4.0,False
run-llama/llama_index/.github/workflows/stale_bot.yml/c2119979bb34bdb67fe9b8461a24729936ab98c0,gold,3.0,2.0,False
run-llama/llama_index/.github/workflows/stale_bot.yml/c2119979bb34bdb67fe9b8461a24729936ab98c0,pro,8.0,3.0,False
run-llama/llama_index/.github/workflows/stale_bot.yml/c2119979bb34bdb67fe9b8461a24729936ab98c0,flash,1.0,1.0,False
rust-lang/rustlings/.github/workflows/website.yml/2267f996844475f45a96d9582e0ac0d40b4bce79,gold,1.0,1.0,False
rust-lang/rustlings/.github/workflows/website.yml/2267f996844475f45a96d9582e0ac0d40b4bce79,pro,0.0,0.0,True
rust-lang/rustlings/.github/workflows/website.yml/2267f996844475f45a96d9582e0ac0d40b4bce79,flash,0.0,0.0,True
rust-unofficial/awesome-rust/.github/workflows/rust.yml/33bc14322ee63d93c07c2b8760864f88989a1428,gold,1.0,1.0,False
rust-unofficial/awesome-rust/.github/workflows/rust.yml/33bc14322ee63d93c07c2b8760864f88989a1428,pro,0.0,0.0,True
rust-unofficial/awesome-rust/.github/workflows/rust.yml/33bc14322ee63d93c07c2b8760864f88989a1428,flash,0.0,0.0,True
RVC-Boss/GPT-SoVITS/.github/workflows/build_windows_packages.yaml/d5e479dad6342222eb4887df627e69c048d2338c,gold,0.0,0.0,True
RVC-Boss/GPT-SoVITS/.github/workflows/build_windows_packages.yaml/d5e479dad6342222eb4887df627e69c048d2338c,pro,2.0,2.0,False
RVC-Boss/GPT-SoVITS/.github/workflows/build_windows_packages.yaml/d5e479dad6342222eb4887df627e69c048d2338c,flash,0.0,0.0,True
sahat/hackathon-starter/.github/workflows/patch-package-sync.yml/6c1a676e40f945f10078bed778048d16fa14065b,gold,0.0,0.0,True
sahat/hackathon-starter/.github/workflows/patch-package-sync.yml/6c1a676e40f945f10078bed778048d16fa14065b,pro,0.0,0.0,True
sahat/hackathon-starter/.github/workflows/patch-package-sync.yml/6c1a676e40f945f10078bed778048d16fa14065b,flash,0.0,0.0,True
satwikkansal/wtfpython/.github/workflows/pr.yml/bfdd71b19b6c75e7b009be3d05fd3204f702b682,gold,0.0,0.0,True
satwikkansal/wtfpython/.github/workflows/pr.yml/bfdd71b19b6c75e7b009be3d05fd3204f702b682,pro,0.0,0.0,True
satwikkansal/wtfpython/.github/workflows/pr.yml/bfdd71b19b6c75e7b009be3d05fd3204f702b682,flash,2.0,1.0,False
schollz/croc/.github/workflows/ci.yml/f99c33d794334ad3e83c3d855432316fedc5c96d,gold,0.0,0.0,True
schollz/croc/.github/workflows/ci.yml/f99c33d794334ad3e83c3d855432316fedc5c96d,pro,0.0,0.0,True
schollz/croc/.github/workflows/ci.yml/f99c33d794334ad3e83c3d855432316fedc5c96d,flash,0.0,0.0,True
scikit-learn/scikit-learn/.github/workflows/cuda-gpu-ci.yml/62e6fcf145f0e633b3575b828bb6249cee8c17d7,gold,0.0,0.0,True
scikit-learn/scikit-learn/.github/workflows/cuda-gpu-ci.yml/62e6fcf145f0e633b3575b828bb6249cee8c17d7,pro,2.0,2.0,False
scikit-learn/scikit-learn/.github/workflows/cuda-gpu-ci.yml/62e6fcf145f0e633b3575b828bb6249cee8c17d7,flash,9.0,4.0,False
scrapy/scrapy/.github/workflows/tests-ubuntu.yml/80db569aeae3e05480ed228c95332c17f67e81e4,gold,0.0,0.0,True
scrapy/scrapy/.github/workflows/tests-ubuntu.yml/80db569aeae3e05480ed228c95332c17f67e81e4,pro,0.0,0.0,True
scrapy/scrapy/.github/workflows/tests-ubuntu.yml/80db569aeae3e05480ed228c95332c17f67e81e4,flash,0.0,0.0,True
sequelize/sequelize/.github/workflows/semgrep.yml/e83ff36c3c55c2aee12188861d1cf26720017277,gold,3.0,1.0,False
sequelize/sequelize/.github/workflows/semgrep.yml/e83ff36c3c55c2aee12188861d1cf26720017277,pro,5.0,2.0,False
sequelize/sequelize/.github/workflows/semgrep.yml/e83ff36c3c55c2aee12188861d1cf26720017277,flash,4.0,2.0,False
serenityos/serenity/.github/workflows/dev-container.yml/7026174458ab15e2ac2d1c01c1cd24ed0e05b5d2,gold,3.0,1.0,False
serenityos/serenity/.github/workflows/dev-container.yml/7026174458ab15e2ac2d1c01c1cd24ed0e05b5d2,pro,2.0,1.0,False
serenityos/serenity/.github/workflows/dev-container.yml/7026174458ab15e2ac2d1c01c1cd24ed0e05b5d2,flash,8.0,2.0,False
serverless/serverless/.github/workflows/cla.yml/c4cebae79f2ba7b4af315355c8490e291104c2c4,gold,2.0,1.0,False
serverless/serverless/.github/workflows/cla.yml/c4cebae79f2ba7b4af315355c8490e291104c2c4,pro,0.0,0.0,True
serverless/serverless/.github/workflows/cla.yml/c4cebae79f2ba7b4af315355c8490e291104c2c4,flash,0.0,0.0,True
shadcn-ui/ui/.github/workflows/test.yml/eeb17545a16824e11d09149a5ecab9fca570c448,gold,21.0,2.0,False
shadcn-ui/ui/.github/workflows/test.yml/eeb17545a16824e11d09149a5ecab9fca570c448,pro,4.0,3.0,False
shadcn-ui/ui/.github/workflows/test.yml/eeb17545a16824e11d09149a5ecab9fca570c448,flash,1.0,1.0,False
shadowsocks/shadowsocksx-ng/.github/workflows/main.yml/16acc65a35c86e5d838dfc0679c6a272a347f66a,gold,5.0,1.0,False
shadowsocks/shadowsocksx-ng/.github/workflows/main.yml/16acc65a35c86e5d838dfc0679c6a272a347f66a,pro,0.0,0.0,True
shadowsocks/shadowsocksx-ng/.github/workflows/main.yml/16acc65a35c86e5d838dfc0679c6a272a347f66a,flash,0.0,0.0,True
shardeum/shardeum/.github/workflows/security-review.yml/437228442987c2869eec245893adc126889302b1,gold,2.0,2.0,False
shardeum/shardeum/.github/workflows/security-review.yml/437228442987c2869eec245893adc126889302b1,pro,0.0,0.0,True
shardeum/shardeum/.github/workflows/security-review.yml/437228442987c2869eec245893adc126889302b1,flash,5.0,2.0,False
sharex/sharex/.github/workflows/build.yml/9b6fd7b21c8783bc8209865e7f85ee8f6dbc5b22,gold,0.0,0.0,True
sharex/sharex/.github/workflows/build.yml/9b6fd7b21c8783bc8209865e7f85ee8f6dbc5b22,pro,3.0,1.0,False
sharex/sharex/.github/workflows/build.yml/9b6fd7b21c8783bc8209865e7f85ee8f6dbc5b22,flash,4.0,2.0,False
sharkdp/bat/.github/workflows/CICD.yml/7c3e9f81cb2d99c47c7bba162655aac40fb10faf,gold,0.0,0.0,True
sharkdp/bat/.github/workflows/CICD.yml/7c3e9f81cb2d99c47c7bba162655aac40fb10faf,pro,2.0,1.0,False
sharkdp/bat/.github/workflows/CICD.yml/7c3e9f81cb2d99c47c7bba162655aac40fb10faf,flash,1.0,1.0,False
sharkdp/fd/.github/workflows/CICD.yml/1d85e31260051e7672cc8f574123690113f1f95d,gold,2.0,1.0,False
sharkdp/fd/.github/workflows/CICD.yml/1d85e31260051e7672cc8f574123690113f1f95d,pro,7.0,1.0,False
sharkdp/fd/.github/workflows/CICD.yml/1d85e31260051e7672cc8f574123690113f1f95d,flash,2.0,1.0,False
sherlock-project/sherlock/.github/workflows/regression.yml/3211b90b021444b4339f52dc8e3bf2ddc1f87ff3,gold,0.0,0.0,True
sherlock-project/sherlock/.github/workflows/regression.yml/3211b90b021444b4339f52dc8e3bf2ddc1f87ff3,pro,0.0,0.0,True
sherlock-project/sherlock/.github/workflows/regression.yml/3211b90b021444b4339f52dc8e3bf2ddc1f87ff3,flash,1.0,1.0,False
Shubhamsaboo/awesome-llm-apps/.github/workflows/claude.yml/a1a2dafc2c788cf92a9454c9fd4e44ffc6aacfb0,gold,0.0,0.0,True
Shubhamsaboo/awesome-llm-apps/.github/workflows/claude.yml/a1a2dafc2c788cf92a9454c9fd4e44ffc6aacfb0,pro,0.0,0.0,True
Shubhamsaboo/awesome-llm-apps/.github/workflows/claude.yml/a1a2dafc2c788cf92a9454c9fd4e44ffc6aacfb0,flash,0.0,0.0,True
sickcodes/docker-osx/.github/workflows/docker-build.yml/342c09eb2a30e47822d295d1fa305b0781d09b69,gold,1.0,1.0,False
sickcodes/docker-osx/.github/workflows/docker-build.yml/342c09eb2a30e47822d295d1fa305b0781d09b69,pro,0.0,0.0,True
sickcodes/docker-osx/.github/workflows/docker-build.yml/342c09eb2a30e47822d295d1fa305b0781d09b69,flash,0.0,0.0,True
Significant-Gravitas/AutoGPT/.github/workflows/autogpt-builder-ci.yml/854080f7afff912fe2b0d6d083cb63b00a4a09e4,gold,2.0,2.0,False
Significant-Gravitas/AutoGPT/.github/workflows/autogpt-builder-ci.yml/854080f7afff912fe2b0d6d083cb63b00a4a09e4,pro,16.0,5.0,False
Significant-Gravitas/AutoGPT/.github/workflows/autogpt-builder-ci.yml/854080f7afff912fe2b0d6d083cb63b00a4a09e4,flash,22.0,5.0,False
siyuan-note/siyuan/.github/workflows/dockerimage.yml/0542d97e6e1645216aee2e7f062b85e77b5f2238,gold,4.0,1.0,False
siyuan-note/siyuan/.github/workflows/dockerimage.yml/0542d97e6e1645216aee2e7f062b85e77b5f2238,pro,1.0,1.0,False
siyuan-note/siyuan/.github/workflows/dockerimage.yml/0542d97e6e1645216aee2e7f062b85e77b5f2238,flash,6.0,3.0,False
skylot/jadx/.github/workflows/release.yml/58c36de8c2a9dca1e2e0e2e37f8da34207f156c5,gold,0.0,0.0,True
skylot/jadx/.github/workflows/release.yml/58c36de8c2a9dca1e2e0e2e37f8da34207f156c5,pro,0.0,0.0,True
skylot/jadx/.github/workflows/release.yml/58c36de8c2a9dca1e2e0e2e37f8da34207f156c5,flash,0.0,0.0,True
slab/quill/.github/workflows/release.yml/29125276fbb27bc5d1a316645aca20372cf67bdc,gold,4.0,1.0,False
slab/quill/.github/workflows/release.yml/29125276fbb27bc5d1a316645aca20372cf67bdc,pro,0.0,0.0,True
slab/quill/.github/workflows/release.yml/29125276fbb27bc5d1a316645aca20372cf67bdc,flash,0.0,0.0,True
slidevjs/slidev/.github/workflows/smoke.yml/c3f1380c1a802161962b69bdae784e0c78aaaeb6,gold,0.0,0.0,True
slidevjs/slidev/.github/workflows/smoke.yml/c3f1380c1a802161962b69bdae784e0c78aaaeb6,pro,0.0,0.0,True
slidevjs/slidev/.github/workflows/smoke.yml/c3f1380c1a802161962b69bdae784e0c78aaaeb6,flash,0.0,0.0,True
snailclimb/javaguide/.github/workflows/test.yml/0d8c0c0fb33d9ae1f41cfc09253fb8d02f16b8d8,gold,0.0,0.0,True
snailclimb/javaguide/.github/workflows/test.yml/0d8c0c0fb33d9ae1f41cfc09253fb8d02f16b8d8,pro,0.0,0.0,True
snailclimb/javaguide/.github/workflows/test.yml/0d8c0c0fb33d9ae1f41cfc09253fb8d02f16b8d8,flash,0.0,0.0,True
socketio/socket.io/.github/workflows/ci.yml/1fba399b174285bece78e183a835d668956bc2ce,gold,0.0,0.0,True
socketio/socket.io/.github/workflows/ci.yml/1fba399b174285bece78e183a835d668956bc2ce,pro,0.0,0.0,True
socketio/socket.io/.github/workflows/ci.yml/1fba399b174285bece78e183a835d668956bc2ce,flash,1.0,1.0,False
soimort/you-get/.github/workflows/python-package.yml/bcbe4e816a7f1de3afdacf49fa4163608c1a1452,gold,0.0,0.0,True
soimort/you-get/.github/workflows/python-package.yml/bcbe4e816a7f1de3afdacf49fa4163608c1a1452,pro,0.0,0.0,True
soimort/you-get/.github/workflows/python-package.yml/bcbe4e816a7f1de3afdacf49fa4163608c1a1452,flash,0.0,0.0,True
solidjs/solid/.github/workflows/main-ci.yml/f115bc72b805d2b98107990c4e5f5a0e2f25e699,gold,0.0,0.0,True
solidjs/solid/.github/workflows/main-ci.yml/f115bc72b805d2b98107990c4e5f5a0e2f25e699,pro,0.0,0.0,True
solidjs/solid/.github/workflows/main-ci.yml/f115bc72b805d2b98107990c4e5f5a0e2f25e699,flash,0.0,0.0,True
spacedriveapp/spacedrive/.github/workflows/release.yml/b5a3e05c9afbb1035a22aea4ba194a807a721e55,gold,2.0,1.0,False
spacedriveapp/spacedrive/.github/workflows/release.yml/b5a3e05c9afbb1035a22aea4ba194a807a721e55,pro,0.0,0.0,True
spacedriveapp/spacedrive/.github/workflows/release.yml/b5a3e05c9afbb1035a22aea4ba194a807a721e55,flash,0.0,0.0,True
spf13/cobra/.github/workflows/Test.yml/b73b344b63b6fab171f578f1385ac2506fe93187,gold,2.0,1.0,False
spf13/cobra/.github/workflows/Test.yml/b73b344b63b6fab171f578f1385ac2506fe93187,pro,2.0,1.0,False
spf13/cobra/.github/workflows/Test.yml/b73b344b63b6fab171f578f1385ac2506fe93187,flash,0.0,0.0,True
spf13/viper/.github/workflows/ci.yml/78a0e37a24d05866553b2038e3c780301c390deb,gold,0.0,0.0,True
spf13/viper/.github/workflows/ci.yml/78a0e37a24d05866553b2038e3c780301c390deb,pro,1.0,1.0,False
spf13/viper/.github/workflows/ci.yml/78a0e37a24d05866553b2038e3c780301c390deb,flash,1.0,1.0,False
spring-projects/spring-boot/.github/workflows/windows-build.yml/4686f9de0da02c414a605d6fb1256b65c44f34d9,gold,3.0,1.0,False
spring-projects/spring-boot/.github/workflows/windows-build.yml/4686f9de0da02c414a605d6fb1256b65c44f34d9,pro,5.0,4.0,False
spring-projects/spring-boot/.github/workflows/windows-build.yml/4686f9de0da02c414a605d6fb1256b65c44f34d9,flash,12.0,4.0,False
spring-projects/spring-framework/.github/workflows/release-milestone.yml/f2028d2339c2dfbb4d7dfbc5c9028972353b8516,gold,2.0,1.0,False
spring-projects/spring-framework/.github/workflows/release-milestone.yml/f2028d2339c2dfbb4d7dfbc5c9028972353b8516,pro,0.0,0.0,True
spring-projects/spring-framework/.github/workflows/release-milestone.yml/f2028d2339c2dfbb4d7dfbc5c9028972353b8516,flash,1.0,1.0,False
sqlmapproject/sqlmap/.github/workflows/tests.yml/7bb91805db0bb232c3e9bc2232b352004cd6df47,gold,2.0,1.0,False
sqlmapproject/sqlmap/.github/workflows/tests.yml/7bb91805db0bb232c3e9bc2232b352004cd6df47,pro,0.0,0.0,True
sqlmapproject/sqlmap/.github/workflows/tests.yml/7bb91805db0bb232c3e9bc2232b352004cd6df47,flash,0.0,0.0,True
square/leakcanary/.github/workflows/main.yml/9ca6bb68b8fbfee3a6ae96b02d57d09139e59e0b,gold,8.0,2.0,False
square/leakcanary/.github/workflows/main.yml/9ca6bb68b8fbfee3a6ae96b02d57d09139e59e0b,pro,0.0,0.0,True
square/leakcanary/.github/workflows/main.yml/9ca6bb68b8fbfee3a6ae96b02d57d09139e59e0b,flash,1.0,1.0,False
square/okhttp/.github/workflows/build.yml/0e3c2134cba3315697ff31db6ee1c96a95732028,gold,1.0,1.0,False
square/okhttp/.github/workflows/build.yml/0e3c2134cba3315697ff31db6ee1c96a95732028,pro,2.0,1.0,False
square/okhttp/.github/workflows/build.yml/0e3c2134cba3315697ff31db6ee1c96a95732028,flash,2.0,2.0,False
standard/standard/.github/workflows/test.yml/2fa92f666b7ccf14048f9acfd7749899b6839eba,gold,8.0,1.0,False
standard/standard/.github/workflows/test.yml/2fa92f666b7ccf14048f9acfd7749899b6839eba,pro,0.0,0.0,True
standard/standard/.github/workflows/test.yml/2fa92f666b7ccf14048f9acfd7749899b6839eba,flash,0.0,0.0,True
starship/starship/.github/workflows/spell-check.yml/0f8a2d9363ce1356deea2acc34a5ce0cfcab9934,gold,1.0,1.0,False
starship/starship/.github/workflows/spell-check.yml/0f8a2d9363ce1356deea2acc34a5ce0cfcab9934,pro,0.0,0.0,True
starship/starship/.github/workflows/spell-check.yml/0f8a2d9363ce1356deea2acc34a5ce0cfcab9934,flash,3.0,2.0,False
statelyai/xstate/.github/workflows/release.yml/03eafde0c60a667e59fd3dcc310c46554aefc273,gold,0.0,0.0,True
statelyai/xstate/.github/workflows/release.yml/03eafde0c60a667e59fd3dcc310c46554aefc273,pro,0.0,0.0,True
statelyai/xstate/.github/workflows/release.yml/03eafde0c60a667e59fd3dcc310c46554aefc273,flash,0.0,0.0,True
Stirling-Tools/Stirling-PDF/.github/workflows/build.yml/ec770e1008d60bbe2ef2f17ed7234ae6c48a25a4,gold,1.0,1.0,False
Stirling-Tools/Stirling-PDF/.github/workflows/build.yml/ec770e1008d60bbe2ef2f17ed7234ae6c48a25a4,pro,10.0,4.0,False
Stirling-Tools/Stirling-PDF/.github/workflows/build.yml/ec770e1008d60bbe2ef2f17ed7234ae6c48a25a4,flash,30.0,4.0,False
streamich/react-use/.github/workflows/check-codebase.yml/b9848ba16804ad3982b6e95f49d533b532e123f4,gold,6.0,1.0,False
streamich/react-use/.github/workflows/check-codebase.yml/b9848ba16804ad3982b6e95f49d533b532e123f4,pro,0.0,0.0,True
streamich/react-use/.github/workflows/check-codebase.yml/b9848ba16804ad3982b6e95f49d533b532e123f4,flash,0.0,0.0,True
styled-components/styled-components/.github/workflows/release.yml/69083264b3e06e1de46ae3247553c1dde1d5fb18,gold,3.0,1.0,False
styled-components/styled-components/.github/workflows/release.yml/69083264b3e06e1de46ae3247553c1dde1d5fb18,pro,0.0,0.0,True
styled-components/styled-components/.github/workflows/release.yml/69083264b3e06e1de46ae3247553c1dde1d5fb18,flash,0.0,0.0,True
surrealdb/surrealdb/.github/workflows/publish-version.yml/120caea03971de0e930bf30d0b5f93004c737831,gold,15.0,3.0,False
surrealdb/surrealdb/.github/workflows/publish-version.yml/120caea03971de0e930bf30d0b5f93004c737831,pro,14.0,2.0,False
surrealdb/surrealdb/.github/workflows/publish-version.yml/120caea03971de0e930bf30d0b5f93004c737831,flash,27.0,5.0,False
sveltejs/svelte/.github/workflows/ci.yml/3de0e4bca4c3b3caa1c17032416a411deff82156,gold,4.0,2.0,False
sveltejs/svelte/.github/workflows/ci.yml/3de0e4bca4c3b3caa1c17032416a411deff82156,pro,2.0,2.0,False
sveltejs/svelte/.github/workflows/ci.yml/3de0e4bca4c3b3caa1c17032416a411deff82156,flash,1.0,1.0,False
swc-project/swc/.github/workflows/claude.yml/fe03099a504b8b76dcaef22478e3e3e8b069588e,gold,17.0,4.0,False
swc-project/swc/.github/workflows/claude.yml/fe03099a504b8b76dcaef22478e3e3e8b069588e,pro,13.0,3.0,False
swc-project/swc/.github/workflows/claude.yml/fe03099a504b8b76dcaef22478e3e3e8b069588e,flash,37.0,4.0,False
swisskyrepo/payloadsallthethings/.github/workflows/check-markdown.yml/d6ce9cd31720a56271fa808dd43856cb3a3999bb,gold,0.0,0.0,True
swisskyrepo/payloadsallthethings/.github/workflows/check-markdown.yml/d6ce9cd31720a56271fa808dd43856cb3a3999bb,pro,0.0,0.0,True
swisskyrepo/payloadsallthethings/.github/workflows/check-markdown.yml/d6ce9cd31720a56271fa808dd43856cb3a3999bb,flash,0.0,0.0,True
symfony/symfony/.github/workflows/unit-tests.yml/c21bd93b44cff56e2fd560cf2fce369119e55967,gold,0.0,0.0,True
symfony/symfony/.github/workflows/unit-tests.yml/c21bd93b44cff56e2fd560cf2fce369119e55967,pro,8.0,2.0,False
symfony/symfony/.github/workflows/unit-tests.yml/c21bd93b44cff56e2fd560cf2fce369119e55967,flash,10.0,2.0,False
syncthing/syncthing/.github/workflows/build-syncthing.yaml/452daad14b8f551646e7458d0e9e3972267d832f,gold,1.0,1.0,False
